2018-10-07 18:56:26,950 [DEBUG|FireBrigade/1294982624|TestSearchForFire] unsearchedBuildingIDs:[33664, 11137, 33667, 32643, 16708, 32644, 33670, 28617, 12682, 29898, 27146, 24395, 23501, 33742, 17935, 22097, 10066, 12563, 12502, 17366, 33623, 15128, 24985, 19929, 15002, 28699, 24923, 33691, 22043, 17502, 22239, 19871, 36066, 32674, 33767, 14887, 32683, 17902, 32624, 29297, 23474, 33717, 12535, 24952, 27067, 22270]
2018-10-07 18:56:26,950 [DEBUG|FireBrigade/1294982624|TestSearchForFire] best path is:[3489, 1378, 8628, 33789, 33038, 33037, 33039, 17518, 17502]
2018-10-07 18:56:27,011 [DEBUG|FireBrigade/1294982624|TestSearchForFire] choosed:33039
2018-10-07 18:56:29,202 [DEBUG|FireBrigade/1294982624|TestBuildingDetector] Time:18
2018-10-07 18:56:29,216 [DEBUG|FireBrigade/1294982624|TestSearchForFire] Time:18
2018-10-07 18:56:29,216 [DEBUG|FireBrigade/1294982624|TestSearchForFire] unsearchedBuildingIDs:[33664, 11137, 33667, 32643, 16708, 32644, 33670, 28617, 12682, 29898, 27146, 24395, 23501, 33742, 17935, 22097, 10066, 12563, 12502, 17366, 33623, 15128, 24985, 19929, 15002, 28699, 24923, 33691, 17502, 22239, 19871, 36066, 32674, 33767, 14887, 32683, 17902, 32624, 29297, 23474, 33717, 12535, 24952, 27067, 22270]
2018-10-07 18:56:29,335 [DEBUG|FireBrigade/1294982624|TestSearchForFire] best path is:[3489, 1378, 8628, 33789, 33038, 33037, 33039, 17518, 17502]
2018-10-07 18:56:29,335 [DEBUG|FireBrigade/1294982624|TestSearchForFire] choosed:33039
2018-10-07 18:56:32,834 [DEBUG|FireBrigade/1294982624|TestBuildingDetector] Time:19
2018-10-07 18:56:32,834 [DEBUG|FireBrigade/1294982624|TestSearchForFire] Time:19
2018-10-07 18:56:32,834 [DEBUG|FireBrigade/1294982624|TestSearchForFire] unsearchedBuildingIDs:[33664, 11137, 33667, 32643, 16708, 32644, 33670, 28617, 12682, 29898, 27146, 24395, 23501, 33742, 17935, 22097, 10066, 12563, 12502, 17366, 33623, 15128, 24985, 19929, 15002, 28699, 24923, 33691, 17502, 22239, 19871, 36066, 32674, 33767, 14887, 32683, 17902, 32624, 29297, 23474, 33717, 12535, 24952, 27067, 22270]
2018-10-07 18:56:32,835 [DEBUG|FireBrigade/1294982624|TestSearchForFire] best path is:[3489, 1378, 8628, 33789, 33038, 33037, 33039, 17518, 17502]
2018-10-07 18:56:32,835 [DEBUG|FireBrigade/1294982624|TestSearchForFire] choosed:33039
2018-10-07 18:56:35,708 [DEBUG|FireBrigade/1294982624|TestBuildingDetector] Time:20
2018-10-07 18:56:35,709 [DEBUG|FireBrigade/1294982624|TestSearchForFire] Time:20
2018-10-07 18:56:35,709 [DEBUG|FireBrigade/1294982624|TestSearchForFire] unsearchedBuildingIDs:[33664, 11137, 33667, 32643, 16708, 32644, 33670, 28617, 12682, 29898, 27146, 24395, 23501, 33742, 17935, 22097, 10066, 12563, 12502, 17366, 33623, 15128, 24985, 19929, 15002, 28699, 24923, 33691, 17502, 22239, 19871, 36066, 32674, 33767, 14887, 32683, 17902, 32624, 29297, 23474, 33717, 12535, 24952, 27067, 22270]
2018-10-07 18:56:35,709 [DEBUG|FireBrigade/1294982624|TestSearchForFire] best path is:[3489, 1378, 8628, 33789, 33038, 33037, 33039, 17518, 17502]
2018-10-07 18:56:35,760 [DEBUG|FireBrigade/1294982624|TestSearchForFire] choosed:33039
2018-10-07 18:56:39,263 [DEBUG|FireBrigade/1294982624|TestBuildingDetector] Time:21
2018-10-07 18:56:39,264 [DEBUG|FireBrigade/1294982624|TestSearchForFire] Time:21
2018-10-07 18:56:39,264 [DEBUG|FireBrigade/1294982624|TestSearchForFire] unsearchedBuildingIDs:[33664, 11137, 33667, 32643, 16708, 32644, 33670, 28617, 12682, 29898, 27146, 24395, 23501, 33742, 17935, 22097, 10066, 12563, 12502, 17366, 33623, 15128, 24985, 19929, 15002, 28699, 24923, 33691, 17502, 22239, 19871, 36066, 32674, 33767, 14887, 32683, 17902, 32624, 29297, 23474, 33717, 12535, 24952, 27067, 22270]
2018-10-07 18:56:39,264 [DEBUG|FireBrigade/1294982624|TestSearchForFire] best path is:[3489, 1378, 8628, 33789, 33038, 33037, 33039, 17518, 17502]
2018-10-07 18:56:39,264 [DEBUG|FireBrigade/1294982624|TestSearchForFire] choosed:33039
2018-10-07 18:56:41,680 [DEBUG|FireBrigade/1294982624|TestBuildingDetector] Time:22
2018-10-07 18:56:41,681 [DEBUG|FireBrigade/1294982624|TestSearchForFire] Time:22
2018-10-07 18:56:41,681 [DEBUG|FireBrigade/1294982624|TestSearchForFire] unsearchedBuildingIDs:[33664, 11137, 33667, 32643, 16708, 32644, 33670, 28617, 12682, 29898, 27146, 24395, 23501, 33742, 17935, 22097, 10066, 12563, 12502, 17366, 33623, 15128, 24985, 19929, 15002, 28699, 24923, 33691, 17502, 22239, 19871, 36066, 32674, 33767, 14887, 32683, 17902, 32624, 29297, 23474, 33717, 12535, 24952, 27067, 22270]
2018-10-07 18:56:41,681 [DEBUG|FireBrigade/1294982624|TestSearchForFire] best path is:[3489, 1378, 8628, 33789, 33038, 33037, 33039, 17518, 17502]
2018-10-07 18:56:41,681 [DEBUG|FireBrigade/1294982624|TestSearchForFire] choosed:33039
2018-10-07 18:56:44,020 [DEBUG|FireBrigade/1294982624|TestBuildingDetector] Time:23
2018-10-07 18:56:44,037 [DEBUG|FireBrigade/1294982624|TestSearchForFire] Time:23
2018-10-07 18:56:44,067 [DEBUG|FireBrigade/1294982624|TestSearchForFire] unsearchedBuildingIDs:[33664, 11137, 33667, 32643, 16708, 32644, 33670, 28617, 12682, 29898, 27146, 24395, 23501, 33742, 17935, 22097, 10066, 12563, 12502, 17366, 33623, 15128, 24985, 19929, 15002, 28699, 24923, 33691, 17502, 22239, 19871, 36066, 32674, 33767, 14887, 32683, 17902, 32624, 29297, 23474, 33717, 12535, 24952, 27067, 22270]
2018-10-07 18:56:44,101 [DEBUG|FireBrigade/1294982624|TestSearchForFire] best path is:[3489, 1378, 8628, 33789, 33038, 33037, 33039, 17518, 17502]
2018-10-07 18:56:44,101 [DEBUG|FireBrigade/1294982624|TestSearchForFire] choosed:33039
2018-10-07 18:56:46,527 [DEBUG|FireBrigade/1294982624|TestBuildingDetector] Time:24
2018-10-07 18:56:46,537 [DEBUG|FireBrigade/1294982624|TestSearchForFire] Time:24
2018-10-07 18:56:46,537 [DEBUG|FireBrigade/1294982624|TestSearchForFire] unsearchedBuildingIDs:[33664, 11137, 33667, 32643, 16708, 32644, 33670, 28617, 12682, 29898, 27146, 24395, 23501, 33742, 17935, 22097, 10066, 12563, 12502, 17366, 33623, 15128, 24985, 19929, 15002, 28699, 24923, 33691, 17502, 22239, 19871, 36066, 32674, 33767, 14887, 32683, 17902, 32624, 29297, 23474, 33717, 12535, 24952, 27067, 22270]
2018-10-07 18:56:46,537 [DEBUG|FireBrigade/1294982624|TestSearchForFire] best path is:[3489, 1378, 8628, 33789, 33038, 33037, 33039, 17518, 17502]
2018-10-07 18:56:46,537 [DEBUG|FireBrigade/1294982624|TestSearchForFire] choosed:33039
2018-10-07 18:56:49,000 [DEBUG|FireBrigade/1294982624|TestBuildingDetector] Time:25
2018-10-07 18:56:49,020 [DEBUG|FireBrigade/1294982624|TestSearchForFire] Time:25
2018-10-07 18:56:49,020 [DEBUG|FireBrigade/1294982624|TestSearchForFire] unsearchedBuildingIDs:[33664, 11137, 33667, 32643, 16708, 32644, 33670, 28617, 12682, 29898, 27146, 24395, 23501, 33742, 17935, 22097, 10066, 12563, 12502, 17366, 33623, 15128, 24985, 19929, 15002, 28699, 24923, 33691, 17502, 22239, 19871, 36066, 32674, 33767, 14887, 32683, 17902, 32624, 29297, 23474, 33717, 12535, 24952, 27067, 22270]
2018-10-07 18:56:49,020 [DEBUG|FireBrigade/1294982624|TestSearchForFire] best path is:[3489, 1378, 8628, 33789, 33038, 33037, 33039, 17518, 17502]
2018-10-07 18:56:49,020 [DEBUG|FireBrigade/1294982624|TestSearchForFire] choosed:33039
2018-10-07 18:56:52,377 [DEBUG|FireBrigade/1294982624|TestBuildingDetector] Time:26
2018-10-07 18:56:52,377 [DEBUG|FireBrigade/1294982624|TestSearchForFire] Time:26
2018-10-07 18:56:52,378 [DEBUG|FireBrigade/1294982624|TestSearchForFire] unsearchedBuildingIDs:[33664, 11137, 33667, 32643, 16708, 32644, 33670, 28617, 12682, 29898, 27146, 24395, 23501, 33742, 17935, 22097, 10066, 12563, 12502, 17366, 33623, 15128, 24985, 19929, 15002, 28699, 24923, 33691, 17502, 22239, 19871, 36066, 32674, 33767, 14887, 32683, 17902, 32624, 29297, 23474, 33717, 12535, 24952, 27067, 22270]
2018-10-07 18:56:52,378 [DEBUG|FireBrigade/1294982624|TestSearchForFire] best path is:[3489, 1378, 8628, 33789, 33038, 33037, 33039, 17518, 17502]
2018-10-07 18:56:52,378 [DEBUG|FireBrigade/1294982624|TestSearchForFire] choosed:33039
2018-10-07 18:56:54,892 [DEBUG|FireBrigade/1294982624|TestBuildingDetector] Time:27
2018-10-07 18:56:54,950 [DEBUG|FireBrigade/1294982624|TestSearchForFire] Time:27
2018-10-07 18:56:54,950 [DEBUG|FireBrigade/1294982624|TestBuildingDetector] ====================================================================
2018-10-07 18:56:54,950 [DEBUG|FireBrigade/1294982624|TestBuildingDetector] Fire Building: [Building (22124)]
2018-10-07 18:56:54,950 [DEBUG|FireBrigade/1294982624|TestBuildingDetector] Cluster Fire Building: []
